,pc,user,won
1533,50,26,pc
1534,50,43,pc
1535,49,50,user
1536,50,46,pc
1537,50,24,pc
1538,50,45,pc
1539,50,42,pc
1540,50,38,pc
1541,50,41,pc
1542,50,30,pc
1543,50,44,pc
1544,50,35,pc
1545,50,20,pc
1546,50,21,pc
1547,50,42,pc
1548,50,41,pc
1549,50,43,pc
1550,50,22,pc
1551,41,50,user
1552,50,31,pc
1553,34,50,user
1554,50,27,pc
1555,50,39,pc
1556,50,47,pc
1557,50,43,pc
1558,50,33,pc
1559,50,11,pc
1560,44,50,user
1561,50,33,pc
1562,50,41,pc
1563,43,50,user
1564,50,39,pc
1565,50,35,pc
1566,50,30,pc
1567,50,28,pc
1568,50,31,pc
1569,50,49,pc
1570,50,34,pc
1571,50,28,pc
1572,50,33,pc
1573,50,17,pc
1574,50,25,pc
1575,50,40,pc
1576,49,50,user
1577,50,13,pc
1578,48,50,user
1579,50,17,pc
1580,48,50,user
1581,48,50,user
1582,49,50,user
1583,50,37,pc
1584,50,44,pc
1585,50,13,pc
1586,43,50,user
1587,50,38,pc
1588,50,45,pc
1589,41,50,user
1590,50,33,pc
1591,42,50,user
1592,50,37,pc
1593,44,50,user
1594,50,45,pc
1595,50,30,pc
1596,50,35,pc
1597,50,41,pc
1598,50,31,pc
1599,50,40,pc
1600,50,15,pc
1601,48,50,user
1602,50,0,pc
1603,48,50,user
1604,50,21,pc
1605,36,50,user
1606,50,46,pc
1607,42,50,user
1608,50,40,pc
1609,50,42,pc
1610,50,46,pc
1611,44,50,user
1612,50,21,pc
1613,50,14,pc
1614,50,22,pc
1615,50,31,pc
1616,50,42,pc
1617,50,33,pc
1618,47,50,user
1619,50,24,pc
1620,40,50,user
1621,36,50,user
1622,50,42,pc
1623,50,48,pc
1624,50,28,pc
1625,44,50,user
1626,50,45,pc
1627,43,50,user
1628,50,38,pc
1629,31,50,user
1630,50,37,pc
1631,50,35,pc
1632,50,44,pc
1633,50,48,pc
1634,50,30,pc
1635,44,50,user
1636,50,42,pc
1637,50,1,pc
1638,50,49,pc
1639,50,48,pc
1640,50,36,pc
1641,48,50,user
1642,41,50,user
1643,50,28,pc
1644,50,35,pc
1645,45,50,user
1646,44,50,user
1647,50,22,pc
1648,47,50,user
1649,45,50,user
1650,50,17,pc
1651,50,27,pc
1652,50,48,pc
1653,50,29,pc
1654,50,19,pc
1655,50,47,pc
1656,50,45,pc
1657,47,50,user
1658,50,37,pc
1659,50,41,pc
1660,50,38,pc
1661,50,42,pc
1662,28,50,user
1663,50,47,pc
1664,50,39,pc
1665,44,50,user
1666,50,13,pc
1667,39,50,user
1668,50,41,pc
1669,46,50,user
1670,50,36,pc
1671,50,38,pc
1672,50,43,pc
1673,50,33,pc
1674,50,31,pc
1675,50,34,pc
1676,50,43,pc
1677,50,48,pc
1678,50,37,pc
1679,50,43,pc
1680,50,42,pc
1681,50,22,pc
1682,50,43,pc
1683,50,31,pc
1684,28,50,user
1685,50,41,pc
1686,50,40,pc
1687,40,50,user
1688,50,39,pc
1689,50,26,pc
1690,43,50,user
1691,50,42,pc
1692,50,39,pc
1693,50,33,pc
1694,50,31,pc
1695,50,41,pc
1696,47,50,user
1697,50,42,pc
1698,50,44,pc
1699,50,47,pc
1700,50,40,pc
1701,50,47,pc
1702,50,43,pc
1703,39,50,user
1704,45,50,user
1705,50,32,pc
1706,50,42,pc
1707,50,29,pc
1708,50,48,pc
1709,50,24,pc
1710,50,44,pc
1711,50,48,pc
1712,50,44,pc
1713,40,50,user
1714,48,50,user
1715,50,26,pc
1716,50,29,pc
1717,40,50,user
1718,32,50,user
1719,50,49,pc
1720,50,48,pc
1721,50,40,pc
1722,50,39,pc
1723,50,45,pc
1724,50,31,pc
1725,50,20,pc
1726,49,50,user
1727,46,50,user
1728,46,50,user
1729,50,42,pc
1730,40,50,user
1731,50,40,pc
1732,50,42,pc
1733,50,49,pc
1734,45,50,user
1735,42,50,user
1736,46,50,user
1737,50,38,pc
1738,50,43,pc
1739,50,43,pc
1740,50,7,pc
1741,50,3,pc
1742,50,29,pc
1743,50,16,pc
1744,50,43,pc
1745,50,39,pc
1746,48,50,user
1747,50,35,pc
1748,40,50,user
1749,50,29,pc
1750,50,42,pc
1751,50,34,pc
1752,50,18,pc
1753,50,42,pc
1754,50,30,pc
1755,50,25,pc
1756,50,42,pc
1757,50,39,pc
1758,50,42,pc
1759,50,25,pc
1760,50,25,pc
1761,50,45,pc
1762,50,19,pc
1763,50,38,pc
1764,50,33,pc
1765,50,26,pc
1766,50,24,pc
1767,50,42,pc
1768,50,41,pc
1769,50,19,pc
1770,50,46,pc
1771,50,44,pc
1772,50,19,pc
1773,50,40,pc
1774,41,50,user
1775,50,38,pc
1776,50,35,pc
1777,50,42,pc
1778,50,43,pc
1779,39,50,user
1780,50,36,pc
1781,37,50,user
1782,50,42,pc
1783,50,44,pc
1784,50,45,pc
1785,50,25,pc
1786,50,49,pc
1787,44,50,user
1788,50,37,pc
1789,50,37,pc
1790,50,39,pc
1791,50,22,pc
1792,49,50,user
1793,50,40,pc
1794,44,50,user
1795,50,40,pc
1796,50,9,pc
1797,50,38,pc
1798,50,39,pc
1799,50,36,pc
1800,49,50,user
1801,50,38,pc
1802,50,49,pc
1803,50,39,pc
1804,50,39,pc
1805,50,47,pc
1806,50,34,pc
1807,50,16,pc
1808,49,50,user
1809,50,37,pc
1810,50,36,pc
1811,35,50,user
1812,50,48,pc
1813,50,21,pc
1814,50,41,pc
1815,50,27,pc
1816,50,46,pc
1817,47,50,user
1818,50,46,pc
1819,50,45,pc
1820,46,50,user
1821,50,49,pc
1822,34,50,user
1823,50,30,pc
1824,47,50,user
1825,50,48,pc
1826,50,18,pc
1827,50,49,pc
1828,50,31,pc
1829,50,47,pc
1830,44,50,user
1831,50,33,pc
1832,40,50,user
1833,50,35,pc
1834,50,39,pc
1835,47,50,user
1836,50,44,pc
1837,50,34,pc
1838,50,36,pc
1839,50,46,pc
1840,45,50,user
1841,50,43,pc
1842,50,29,pc
1843,50,2,pc
1844,45,50,user
1845,50,35,pc
1846,50,19,pc
1847,50,41,pc
1848,50,49,pc
1849,50,40,pc
1850,50,43,pc
1851,37,50,user
1852,46,50,user
1853,45,50,user
1854,50,5,pc
1855,50,30,pc
1856,48,50,user
1857,50,33,pc
1858,50,45,pc
1859,50,38,pc
1860,46,50,user
1861,40,50,user
1862,50,38,pc
1863,50,40,pc
1864,44,50,user
1865,50,43,pc
1866,47,50,user
1867,50,36,pc
1868,50,38,pc
1869,50,41,pc
1870,50,49,pc
1871,50,41,pc
1872,50,17,pc
1873,50,36,pc
1874,45,50,user
1875,50,34,pc
1876,50,48,pc
1877,50,49,pc
1878,50,42,pc
1879,50,33,pc
1880,50,34,pc
1881,32,50,user
1882,50,34,pc
1883,50,41,pc
1884,50,31,pc
1885,50,35,pc
1886,50,35,pc
1887,50,12,pc
1888,40,50,user
1889,43,50,user
1890,50,47,pc
1891,35,50,user
1892,50,48,pc
1893,50,35,pc
1894,50,25,pc
1895,50,35,pc
1896,50,41,pc
1897,49,50,user
1898,35,50,user
1899,50,37,pc
1900,50,37,pc
1901,46,50,user
1902,50,28,pc
1903,50,49,pc
1904,46,50,user
1905,45,50,user
1906,50,48,pc
1907,50,45,pc
1908,50,47,pc
1909,50,24,pc
1910,50,24,pc
1911,45,50,user
1912,50,36,pc
1913,50,17,pc
1914,49,50,user
1915,34,50,user
1916,50,23,pc
1917,50,41,pc
1918,48,50,user
1919,50,45,pc
1920,40,50,user
1921,50,43,pc
1922,50,40,pc
1923,50,37,pc
1924,50,43,pc
1925,50,41,pc
1926,50,36,pc
1927,43,50,user
1928,50,48,pc
1929,50,43,pc
1930,50,47,pc
1931,50,0,pc
1932,50,31,pc
1933,44,50,user
1934,50,36,pc
1935,50,31,pc
1936,50,43,pc
1937,41,50,user
1938,50,36,pc
1939,38,50,user
1940,41,50,user
1941,37,50,user
1942,50,46,pc
1943,50,25,pc
1944,47,50,user
1945,50,16,pc
1946,50,18,pc
1947,50,32,pc
1948,50,30,pc
1949,50,38,pc
1950,50,43,pc
1951,48,50,user
1952,35,50,user
1953,50,2,pc
1954,50,45,pc
1955,50,29,pc
1956,50,35,pc
1957,50,43,pc
1958,50,34,pc
1959,50,34,pc
1960,47,50,user
1961,46,50,user
1962,50,34,pc
1963,50,37,pc
1964,50,39,pc
1965,44,50,user
1966,50,21,pc
1967,50,41,pc
1968,50,19,pc
1969,50,34,pc
1970,47,50,user
1971,50,34,pc
1972,50,27,pc
1973,50,30,pc
1974,50,40,pc
1975,45,50,user
1976,50,49,pc
1977,48,50,user
1978,50,47,pc
1979,50,34,pc
1980,50,40,pc
1981,50,13,pc
1982,50,32,pc
1983,50,28,pc
1984,50,49,pc
1985,50,47,pc
1986,50,14,pc
1987,50,28,pc
1988,50,23,pc
1989,50,44,pc
1990,50,41,pc
1991,50,31,pc
1992,44,50,user
1993,50,47,pc
1994,50,26,pc
1995,50,31,pc
1996,50,43,pc
1997,34,50,user
1998,50,38,pc
1999,50,36,pc
2000,50,47,pc
2001,50,48,pc
2002,50,29,pc
2003,50,41,pc
2004,46,50,user
2005,50,35,pc
2006,50,31,pc
2007,50,37,pc
2008,50,47,pc
2009,38,50,user
2010,50,34,pc
2011,50,42,pc
2012,50,39,pc
2013,50,21,pc
2014,50,30,pc
2015,50,27,pc
2016,50,47,pc
2017,50,16,pc
2018,50,39,pc
2019,50,45,pc
2020,50,22,pc
2021,50,3,pc
2022,50,40,pc
2023,50,29,pc
2024,50,20,pc
2025,50,45,pc
2026,50,21,pc
2027,50,30,pc
2028,50,28,pc
2029,50,32,pc
2030,49,50,user
2031,50,28,pc
2032,50,41,pc
2033,50,17,pc
2034,50,44,pc
2035,50,31,pc
2036,50,40,pc
2037,50,41,pc
2038,50,27,pc
2039,47,50,user
2040,50,48,pc
2041,50,32,pc
2042,50,15,pc
2043,23,50,user
2044,50,48,pc
2045,50,32,pc
2046,50,21,pc
2047,50,23,pc
2048,50,46,pc
2049,50,31,pc
2050,32,50,user
2051,47,50,user
2052,50,33,pc
2053,50,39,pc
2054,50,40,pc
2055,50,24,pc
2056,40,50,user
2057,50,35,pc
2058,50,36,pc
2059,50,47,pc
2060,36,50,user
2061,49,50,user
2062,50,25,pc
2063,50,38,pc
2064,50,41,pc
2065,50,39,pc
2066,37,50,user
2067,49,50,user
2068,48,50,user
2069,50,39,pc
2070,50,33,pc
2071,48,50,user
2072,50,42,pc
2073,50,47,pc
2074,50,5,pc
2075,48,50,user
2076,50,25,pc
2077,50,33,pc
2078,50,4,pc
2079,50,49,pc
2080,47,50,user
2081,35,50,user
2082,50,20,pc
2083,50,27,pc
2084,50,7,pc
2085,50,44,pc
2086,50,40,pc
2087,50,43,pc
2088,50,18,pc
2089,50,46,pc
2090,50,29,pc
2091,33,50,user
2092,50,49,pc
2093,44,50,user
2094,50,31,pc
2095,50,18,pc
2096,49,50,user
2097,50,42,pc
2098,50,43,pc
2099,49,50,user
2100,50,36,pc
2101,48,50,user
2102,50,48,pc
2103,50,39,pc
2104,50,35,pc
2105,50,29,pc
2106,50,22,pc
2107,50,25,pc
2108,50,46,pc
2109,50,31,pc
2110,50,30,pc
2111,50,47,pc
2112,49,50,user
2113,50,38,pc
2114,50,47,pc
2115,50,36,pc
2116,50,42,pc
2117,50,42,pc
2118,47,50,user
2119,50,39,pc
2120,50,45,pc
2121,47,50,user
2122,50,39,pc
2123,50,38,pc
2124,48,50,user
2125,50,31,pc
2126,50,36,pc
2127,50,47,pc
2128,24,50,user
2129,44,50,user
2130,50,39,pc
2131,50,39,pc
2132,50,19,pc
2133,50,49,pc
2134,50,40,pc
2135,50,13,pc
2136,50,35,pc
2137,44,50,user
2138,49,50,user
2139,50,34,pc
2140,42,50,user
2141,50,42,pc
2142,50,37,pc
2143,44,50,user
2144,31,50,user
2145,49,50,user
2146,50,12,pc
2147,45,50,user
2148,50,44,pc
2149,50,29,pc
2150,50,26,pc
2151,50,41,pc
2152,50,27,pc
2153,50,42,pc
2154,50,49,pc
2155,50,47,pc
2156,43,50,user
2157,50,34,pc
2158,50,31,pc
2159,50,44,pc
2160,50,46,pc
2161,50,36,pc
2162,50,39,pc
2163,50,47,pc
2164,50,34,pc
2165,50,21,pc
2166,50,35,pc
2167,50,24,pc
2168,50,36,pc
2169,50,36,pc
2170,50,30,pc
2171,50,49,pc
2172,50,30,pc
2173,50,31,pc
2174,50,40,pc
2175,50,35,pc
2176,35,50,user
2177,43,50,user
2178,48,50,user
2179,50,34,pc
2180,45,50,user
2181,50,31,pc
2182,50,24,pc
2183,50,36,pc
2184,50,30,pc
2185,50,21,pc
2186,50,19,pc
2187,50,47,pc
2188,47,50,user
2189,44,50,user
2190,50,27,pc
2191,50,46,pc
2192,50,40,pc
2193,50,36,pc
2194,42,50,user
2195,49,50,user
2196,50,32,pc
2197,50,35,pc
2198,36,50,user
2199,50,43,pc
2200,41,50,user
2201,50,3,pc
2202,50,35,pc
2203,50,49,pc
2204,48,50,user
2205,48,50,user
2206,50,35,pc
2207,50,31,pc
2208,50,38,pc
2209,50,37,pc
2210,50,36,pc
2211,50,39,pc
2212,50,39,pc
2213,34,50,user
2214,50,40,pc
2215,50,34,pc
2216,50,47,pc
2217,50,29,pc
2218,50,25,pc
2219,42,50,user
2220,50,36,pc
2221,50,28,pc
2222,50,43,pc
2223,50,46,pc
2224,50,19,pc
2225,50,30,pc
2226,50,44,pc
2227,50,36,pc
2228,50,37,pc
2229,50,33,pc
2230,44,50,user
2231,50,31,pc
2232,50,31,pc
2233,50,32,pc
2234,48,50,user
2235,50,37,pc
2236,50,34,pc
2237,49,50,user
2238,50,23,pc
2239,50,31,pc
2240,50,40,pc
2241,50,42,pc
2242,50,38,pc
2243,50,30,pc
2244,50,49,pc
2245,50,37,pc
2246,50,33,pc
2247,50,44,pc
2248,50,46,pc
2249,50,41,pc
2250,50,38,pc
2251,48,50,user
2252,50,29,pc
2253,50,36,pc
2254,50,41,pc
2255,50,16,pc
2256,50,24,pc
2257,49,50,user
2258,50,31,pc
2259,50,31,pc
2260,50,43,pc
2261,50,32,pc
2262,45,50,user
2263,50,27,pc
2264,50,48,pc
2265,50,26,pc
2266,48,50,user
2267,50,34,pc
2268,50,41,pc
2269,50,37,pc
2270,50,41,pc
2271,28,50,user
2272,50,48,pc
2273,50,38,pc
2274,50,29,pc
2275,41,50,user
2276,50,32,pc
2277,40,50,user
2278,50,17,pc
2279,50,15,pc
2280,50,37,pc
2281,50,27,pc
2282,50,44,pc
2283,50,41,pc
2284,50,41,pc
2285,50,21,pc
2286,50,41,pc
2287,50,34,pc
2288,49,50,user
2289,50,10,pc
2290,50,39,pc
2291,50,42,pc
2292,40,50,user
2293,49,50,user
2294,50,30,pc
2295,50,43,pc
2296,50,43,pc
2297,50,27,pc
2298,50,39,pc
2299,50,32,pc
2300,50,35,pc
2301,50,43,pc
2302,31,50,user
2303,50,39,pc
2304,42,50,user
2305,50,20,pc
2306,50,49,pc
2307,50,29,pc
2308,50,39,pc
2309,50,29,pc
2310,50,39,pc
2311,50,12,pc
2312,50,49,pc
2313,50,33,pc
2314,50,15,pc
2315,50,16,pc
2316,41,50,user
2317,32,50,user
2318,46,50,user
2319,50,49,pc
2320,50,4,pc
2321,35,50,user
2322,50,38,pc
2323,50,44,pc
2324,50,31,pc
2325,50,34,pc
2326,50,41,pc
2327,49,50,user
2328,50,29,pc
2329,45,50,user
2330,50,48,pc
2331,50,21,pc
2332,43,50,user
2333,50,48,pc
2334,44,50,user
2335,46,50,user
2336,50,29,pc
2337,41,50,user
